Gas,"NFR/CRF Group",Source,Activity,Units,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Total GHGs in CO2 Eq.",1B1b,"Coke production","Coke produced",kilotonne,9.03704412317392,9.10412530723976,8.40844445427028,8.53741735370832,8.16018117057584,6.14248878420968,3.02777416733344,3.09755117929208,2.87608891789856,2.95197647308088,2.73680447677056,2.51382356566409,2.14474675495382
"Total GHGs in CO2 Eq.",1B1b,"Solid smokeless fuel production",Coal,kilotonne,134.459044648433,203.811522211189,83.7901399507154,156.810410437826,252.501147833266,251.610629513612,224.813509319654,245.400613361439,222.657952018028,103.891454373845,125.230053039542,56.3960525242903,-
"Total GHGs in CO2 Eq.",1B1b,"Solid smokeless fuel production","SSF produced",kilotonne,0.71378783031612,0.6502561529758,0.57865945718952,0.75433757487032,0.6156596950182,0.51856496041252,0.5507351732666,0.45191061576304,0.44299191848436,0.40967597877584,0.4457102116096,0.453267044032536,0.549076511558716
"Total GHGs in CO2 Eq.",1B1b,"Iron and steel - flaring","Coke oven gas",kilotonne,92.7253681257732,104.447937290483,26.8203616878418,54.4079452432922,94.124809625664,108.353923090517,28.5871788197069,24.6004467989254,16.4582962334618,22.510223447406,23.4647317964223,31.4755735882151,4.79503510005543
"Total GHGs in CO2 Eq.",1B1b,"Charcoal production","Charcoal produced",kilotonne,4.210948,4.210122,4.210122,4.210122,4.210122,4.210948,4.21673,4.223338,4.230772,4.238206,4.246466,4.246466,4.246466
"Total GHGs in CO2 Eq.",1B2a1,"Upstream Oil Production - Offshore Well Testing","Exploration drilling :amount of gas flared",kilotonne,40.2502590912,51.9925651011501,43.155363255,50.1137552927999,130.1827337608,82.1399547038001,109.46811905,52.2004095225002,45.13635113515,71.3543734040002,11.01865514095,19.0894178075,21.7450208485
"Total GHGs in CO2 Eq.",1B2a1,"Onshore oil well exploration (conventional)","Number of wells per year",kilotonne,0.57338085,1.0375463,0.46416545,0.40955775,0.51877315,0.2184308,0.13651925,0.13651925,0.08191155,0.13651925,0.0546077,-,0.08191155
"Total GHGs in CO2 Eq.",1B2a2,"Upstream Oil Production - fugitive emissions","Non-fuel combustion",kilotonne,41.97233,136.214660222465,40.8474502241782,40.4317766344876,42.0883795722297,38.0287505058373,38.5760777890475,52.9735625989425,44.1496143148891,40.4218854325684,34.5296930677832,28.60628,31.27095
"Total GHGs in CO2 Eq.",1B2a2,"Petroleum processes","Oil production",kilotonne,3.892,3.752,3.8374,3.83908,3.6932,3.7072,3.698016,3.699276,3.69754,3.785824,3.612,3.612,3.61214
"Total GHGs in CO2 Eq.",1B2a2,"Onshore oil production (conventional)","Crude oil",kilotonne,91.005429145894,130.862227327035,111.935502825546,104.477081653488,48.3326367944066,45.4794499439446,41.7354027640211,37.7695017608091,33.3753117443052,37.8031474853281,36.1176940543613,37.389973618396,26.7604405975356
"Total GHGs in CO2 Eq.",1B2a2,"Upstream Oil Production: direct process emissions","Non-fuel combustion",kilotonne,106.42946,-,-,-,-,-,-,0.870629999999999,45.2760600000002,12.15007,-,-,-
"Total GHGs in CO2 Eq.",1B2a2,"Oil Terminal: Other Fugitives","Non-fuel combustion",kilotonne,15.243557109452,50.9797406423772,46.089018,21.4198940837511,56.5856646084503,7.79387412807256,6.76396530933507,3.9921831737914,3.85363340391479,2.60362469953892,3.6708122064132,4.23639921739657,3.49888575472403
"Total GHGs in CO2 Eq.",1B2a3,"Upstream Oil Production - Onshore Oil Loading","Crude oil",kilotonne,14.4619996333479,13.0368636896861,9.49427306771894,8.29645488321838,9.14396284605065,8.44035100890195,8.31323045043532,8.0481709237055,10.8547176156,11.214258625447,2.60775718157385,2.52223690953169,2.30883699082191
"Total GHGs in CO2 Eq.",1B2a3,"Upstream Oil Production - Offshore Oil Loading","Crude oil",kilotonne,33.56669498,27.4298277651362,26.71279156,19.9589350794723,17.7983188001664,21.9240108226889,23.9576690099499,24.6279502297036,38.5495365853046,42.4409699557494,39.6966509895141,34.0149206539957,29.0001200593275
"Total GHGs in CO2 Eq.",1B2a3,"Oil transport fugitives: pipelines (onshore)","Crude oil",kilotonne,0.131339273909072,0.0893644858109317,0.118810582082302,0.141654695088737,0.143918430908713,0.135884167950876,0.132275451947728,0.114553515572745,0.110449392855809,0.106795110404125,0.10211089172645,0.0971778971687469,0.0925308545045478
"Total GHGs in CO2 Eq.",1B2a3,"Oil transport fugitives: road tankers","Crude oil",kilotonne,0.143716927335547,0.136012100683705,0.145283683931438,0.23403872401303,0.14965773474633,0.137838530553447,0.127144895159479,0.122867793223798,0.11673920339722,0.118157697500894,0.0994467037874055,0.0951367809864734,0.106666544625843
"Total GHGs in CO2 Eq.",1B2a4,"Upstream Oil Production - Oil terminal storage","Non-fuel combustion",kilotonne,0.640360171108,0.164640171864,0.14028016758,0.125160169344,0.1691201701,0.166600166824,0.166600170604,0.16499076188,0.16492018180792,0.16492018180792,0.292279622788759,0.299064389038794,0.290163436177045
"Total GHGs in CO2 Eq.",1B2a6,"Abandoned oil wells (onshore)","Number of wells per year",kilotonne,0.62496,0.631344,0.634704,0.636384,0.639072,0.639744,0.640752,0.641424,0.64176,0.64344,0.644112,0.644112,0.644112
"Total GHGs in CO2 Eq.",1B2a6,"Abandoned oil wells (offshore)","Number of wells per year",kilotonne,0.06533184,0.06683712,0.0683424,0.06984768,0.07135296,0.07285824,0.07436352,0.0758688,0.07737408,0.07797216,0.07819392,0.07841568,0.07853664
"Total GHGs in CO2 Eq.",1B2b1,"Upstream Gas Production - Offshore Well Testing","Exploration drilling :amount of gas flared",kilotonne,72.8968451953,49.297429078,149.6699484055,148.4362820467,191.47755296,77.2833777120002,194.2710345803,41.23746549175,51.622630332,42.232626112,1.666488002,37.56000407665,1.6282424127
"Total GHGs in CO2 Eq.",1B2b1,"Well exploration (unconventional gas): all sources","Non-fuel combustion",kilotonne,-,1.6929,1.6929,-,0.5643,-,-,-,0.2502,0.6987,-,-,-
"Total GHGs in CO2 Eq.",1B2b2,"Onshore natural gas production (conventional)","Natural gas production (million m3/yr)",kilotonne,10.6860862275,3.26706152625,1.85678576625,1.28038194,4.606591545,22.1306595825,26.97152391,23.311301625,26.790600375,39.55382795625,26.697819075,13.36978533,18.25820007375
"Total GHGs in CO2 Eq.",1B2b2,"Onshore natural gas gathering","Natural gas production (million m3/yr)",kilotonne,8.2881395026,2.5339362903,1.4401249559,0.9930655536,3.5728771548,17.1645624038,20.9191417704,18.08026959,20.77881729,30.6779897695,20.706856018,10.3696192952,14.1610788137
"Total GHGs in CO2 Eq.",1B2b3,"Upstream Gas Production: direct process emissions","Non-fuel combustion",kilotonne,183.0131,143.88387,-,-,61.2372100000002,104.47,125.449,111.825,131.794,136.335,149.43,99.309,116.34753
"Total GHGs in CO2 Eq.",1B2b3,"Gas Terminal: Other Fugitives","Non-fuel combustion",kilotonne,276.047915494079,243.735718557884,215.07310805509,297.141304331256,369.852331030917,303.065108305217,277.717885541491,115.04195181587,194.606649233601,281.209604561114,281.226530376963,226.81610342349,369.192399232459
"Total GHGs in CO2 Eq.",1B2b3,"Upstream Gas Production - fugitive emissions","Non-fuel combustion",kilotonne,25.07984,23.41178,104.966088474644,23.16289,20.2504643987233,19.4021236701426,16.5210031172397,17.2943436701426,16.7668536701426,17.0084536701426,9.45528,5.90894,5.87676
"Total GHGs in CO2 Eq.",1B2b4,"Gas leakage","Natural Gas (transmission leakage)",kilotonne,252.174335462867,246.714954590952,219.865637922669,217.733716309208,194.694457205719,196.74138363282,188.024559191386,191.841559931931,179.611107137491,164.617351327461,154.339605200307,158.356844575731,159.041989359037
"Total GHGs in CO2 Eq.",1B2b4,"Upstream Gas Production - Gas terminal storage","Non-fuel combustion",kilotonne,4.784976e-05,0.07015247953,0.07015247953,2.514456e-05,2.514456e-05,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",1B2b5,"Gas leakage","Natural gas supply",kilotonne,5248.92279298758,4924.42923473118,4772.55307317846,4579.90339089482,4249.73381948923,4105.68461762316,3988.85735607299,3916.32006105972,3749.80393672631,3625.04367009829,3494.62142929663,3396.08763182972,3223.25704660648
"Total GHGs in CO2 Eq.",1B2b5,"Gas leakage","Natural Gas (leakage at point of use)",kilotonne,79.3617881385858,69.6278374144702,76.4641077026521,78.4761438411766,66.4563900891861,70.1434167777483,71.586533157091,69.1948183303312,72.4780156597595,71.3546256314041,70.4623480133933,74.2956095960447,63.5250524877063
"Total GHGs in CO2 Eq.",1B2c1i,"Upstream Oil Production - venting","Non-fuel combustion",kilotonne,248.46868,323.24252,327.815452778802,341.386784725129,301.329908017656,284.104220834521,284.262196121554,428.771286561935,492.228591224645,387.904108294416,289.372355761481,183.778809981789,223.415179965325
"Total GHGs in CO2 Eq.",1B2c1i,"Oil Terminal: Venting","Non-fuel combustion",kilotonne,2.11318,19.7092648370169,9.47369268578903,3.09805093077725,1.20811,1.12187172132193,1.11832172132193,0.519049321329179,40.2160993845911,1.11353534527572,0.284907817450015,0.177751570521083,0.281829483739891
"Total GHGs in CO2 Eq.",1B2c1ii,"Gas Terminal: Venting","Non-fuel combustion",kilotonne,49.1286498376506,109.378512080689,128.509256344871,107.51263389256,146.103927931451,132.674575899036,110.302238539009,118.248504222463,141.593958639944,135.517570626835,80.1495243021844,69.6617136117039,28.650662938667
"Total GHGs in CO2 Eq.",1B2c1ii,"Upstream Gas Production - venting","Non-fuel combustion",kilotonne,490.00441,341.9187,540.402493495421,381.6806,357.31408,339.3054,266.54956,194.35454,232.92202,167.2748,165.23946,200.81606,131.95169
"Total GHGs in CO2 Eq.",1B2c2i,"Upstream Oil Production - flaring","Non-fuel combustion",kilotonne,3249.84732582605,3003.3864002826,2752.43035224936,3041.51577907317,2825.13470179276,3105.5174302785,3153.91599928984,3295.89355868078,3348.38219374724,3033.61333496294,2388.15790355706,1852.62404271654,1403.59298230951
"Total GHGs in CO2 Eq.",1B2c2i,"Oil Terminal: Gas Flaring","Non-fuel combustion",kilotonne,429.351887332447,576.847988468766,370.314106933599,411.173004299606,439.003862079987,527.012688746998,382.759565291489,266.999864211725,305.147955647558,305.441895782156,190.29517466086,213.566479479058,181.77035933994
"Total GHGs in CO2 Eq.",1B2c2i,"Onshore oil production: gas flaring","Non-fuel combustion",kilotonne,46.1996199813754,48.9437669974295,55.2550038858615,59.5578638827206,34.8935984425832,23.1247029539192,22.7053345109939,19.3601869110578,20.3916271160496,15.647172833687,19.9780083213123,13.3372636596187,25.2678152664034
"Total GHGs in CO2 Eq.",1B2c2ii,"Gas Terminal: Gas Flaring","Non-fuel combustion",kilotonne,149.721766720653,167.588180758294,121.524552598158,73.3802607117232,54.6287323140634,93.7373974278094,104.684903126492,93.3857601077815,97.2612594040795,208.430955415666,87.63937203803,79.466139313767,82.7750944570121
"Total GHGs in CO2 Eq.",1B2c2ii,"Upstream Gas Production - flaring","Non-fuel combustion",kilotonne,418.659839999999,318.327653002446,267.220164600312,344.84847,358.455085442064,350.13703427182,393.07903030684,401.853051766844,336.188074566703,503.885892816297,450.250062547592,442.2830132945,339.421900860001
"Total GHGs in CO2 Eq.",1B2d,"Flue Gas Treatment (neutralisation)","Sodium Bicarbonate",kilotonne,2.36520754716982,4.73041509433963,7.09562264150946,9.46083018867925,11.8260377358491,14.1912452830189,16.5564528301887,18.9216603773585,21.2868679245283,23.6520754716982,23.6520754716982,23.6520754716982,23.6520754716982
"Total GHGs in CO2 Eq.",2A1,"Cement - decarbonising","Clinker production",kilotonne,3792.00991242136,4096.81641179056,3723.95444341687,4029.10961920999,4214.81410044002,4393.36100000003,4553.32083641311,4409.78987121395,4363.94764485999,4448.49860314435,3899.68766380003,4215.15242475998,4045.10040126372
"Total GHGs in CO2 Eq.",2A2,"Lime production - decarbonising",Limestone,kilotonne,1117.31237516098,1155.27582467141,1177.50028561589,1238.85939227367,1283.37883421352,1219.43951394208,1021.00856492074,1051.81148171124,1088.52395633505,1053.42537587944,1002.44668495354,1092.25912792183,1061.49190410787
"Total GHGs in CO2 Eq.",2A3,"Glass - general",Limestone,kilotonne,122.52212723012,123.552899800222,115.079206024022,123.635228805887,115.404379125887,112.017991165887,112.853940745887,110.243003453959,109.40470392396,112.75732495396,99.5251753139597,104.35266581396,113.579858103959
"Total GHGs in CO2 Eq.",2A3,"Glass - general",Dolomite,kilotonne,70.4123724809619,79.5114459893021,71.517092050477,67.9072230281754,67.5705554381756,61.9186483981755,64.0894926481759,72.3739533768593,71.6961739768594,70.9113850168589,60.7495559968587,65.5309875068593,73.3233055668594
"Total GHGs in CO2 Eq.",2A3,"Glass - general","Soda ash",kilotonne,204.888475940737,213.212086930407,194.297612237745,195.079512600942,180.129121850942,177.206521940942,183.654798520942,185.347423843323,178.959958823323,180.234305813323,157.837742763323,165.058097633323,177.954793823323
"Total GHGs in CO2 Eq.",2A3,"Glass - general","Glass-making additives",kilotonne,3.87597889882929,4.54389924482128,4.9299535132254,5.78547149,4.95503360999999,4.39742786000001,5.54445194000002,4.00340368000001,4.57011796000001,5.56853400999999,5.23839874999999,5.30359614999999,5.55714101999999
"Total GHGs in CO2 Eq.",2A4a,"Brick manufacture - Fletton","Fletton bricks",kilotonne,7.54954655215169,6.96170431388505,4.5010475894566,5.05995821668439,5.67654919276158,5.7045042832951,6.71089370751587,6.59945191051474,6.01263715899969,5.98492122074059,2.93596816430747,4.7528293813385,5.75969977371967
"Total GHGs in CO2 Eq.",2A4a,"Brick manufacture - all types",Bricks,kilotonne,294.049133971832,287.929725663086,259.897080773422,276.189861221053,316.264881987369,324.688456501053,317.348777901053,314.230127894737,334.845275894737,338.030290385263,211.407981151579,294.976510808421,307.291779873685
"Total GHGs in CO2 Eq.",2A4a,"Other ceramics","Clays & shales",kilotonne,140.568462533864,151.103912886223,91.9926905715339,140.502551067109,126.012265850609,41.7749293187252,59.3059997893206,141.87945535346,39.2183701865282,33.16760157,29.0320010133243,34.5939541645587,28.4553159141932
"Total GHGs in CO2 Eq.",2A4b,"Other emissive applications of Soda Ash","Soda ash",kilotonne,24.2586857514639,24.242940793754,24.2271958360442,24.2114508783343,24.1957059206245,24.1799609629147,24.1642160052049,24.1484710474951,24.1327260897852,24.1169811320754,24.1169811320754,24.1169811320754,24.1169811320754
"Total GHGs in CO2 Eq.",2A4b,"Non Energy Use: chemical feedstock","Soda ash",kilotonne,9.85726982334377,9.85726982334377,9.85726982334377,9.85726982334377,10.3823678727002,10.7102641509434,10.7102641509434,10.7102641509434,10.7102641509434,10.7102641509434,10.7102641509434,10.7102641509434,10.7102641509434
"Total GHGs in CO2 Eq.",2A4d,"Bread baking","Sodium Bicarbonate",kilotonne,10.2755274653778,10.341265503816,10.4070035422541,10.4727415806922,10.5384796191303,10.6042176575684,10.6699556960065,10.7356937344446,10.8014317728827,10.8671698113208,10.8671698113208,10.8671698113208,10.8671698113208
"Total GHGs in CO2 Eq.",2A4d,"Power stations - FGD","Gypsum produced",kilotonne,382.724517321326,389.927714944937,519.926494663767,498.976555191701,384.532020721703,281.3658540316,73.8922676680999,107.8577262305,98.6810317402999,35.3327514828002,24.9027534620001,41.0723305914215,31.7870653353001
"Total GHGs in CO2 Eq.",2A4d,"Unknown applications of Sodium Bicarbonate","Sodium Bicarbonate",kilotonne,4.0799888465471,4.10609071475046,4.13219258295382,4.15829445115719,4.18439631936055,4.21049818756391,4.23660005576728,4.26270192397064,4.288803792174,4.31490566037737,4.31490566037737,4.31490566037737,4.31490566037737
"Total GHGs in CO2 Eq.",2A4d,"Other emissive applications of  Sodium Bicarbonate","Sodium Bicarbonate",kilotonne,1.81332837624314,1.82492920655575,1.83653003686835,1.84813086718096,1.85973169749357,1.87133252780617,1.88293335811878,1.89453418843138,1.90613501874399,1.9177358490566,1.9177358490566,1.9177358490566,1.9177358490566
"Total GHGs in CO2 Eq.",2B1,"Ammonia production - feedstock use of gas","Natural gas",kilotonne,969.374999999997,622.53,986.391,862.440592789997,940.206,1027.19223756,913.628591100002,1129.295,837.204101000004,981.751189200002,1043.32196634,709.657673460715,471.881634770385
"Total GHGs in CO2 Eq.",2B1,"Ammonia production - combustion","Natural gas",kilotonne,519.037663040413,420.788954816966,587.687498973996,523.628560784371,542.671437325134,575.610753312021,529.167002026603,635.173209250414,502.567101135193,567.202209547073,601.821804410074,469.537599963645,225.566139024357
"Total GHGs in CO2 Eq.",2B10,"Chemical industry - general","Process emission",kilotonne,94.903903325429,83.5425829371202,67.4786452126822,76.429895757348,74.1619033003302,58.0947311448386,71.6741852753279,57.5652476131247,39.5652513355831,65.6969799106205,62.43444676,30.69196447226,7.0869731464
"Total GHGs in CO2 Eq.",2B2,"Nitric acid production","Acid production",kilotonne,1125.455,176.755,32.595,38.16,35.91015,25.97,21.995,33.125,21.942,33.9465,43.884,28.09,18.9039228091905
"Total GHGs in CO2 Eq.",2B6,"Chemical industry - titanium dioxide","Petroleum coke",kilotonne,111.589400271982,110.066153526694,108.223195558268,121.654595179769,152.738090189134,182.748275612277,167.05089465041,178.418627224651,179.779704830851,152.383959757265,134.873233161345,155.293913195418,131.280548213785
"Total GHGs in CO2 Eq.",2B7,"Chemical industry - soda ash","Soda ash produced",kilotonne,294.166499543965,271.37542580378,285.842280289856,276.465343209999,147.93669452,130.64315569,133.42354152,140.176829000001,133.422625,145.21753118,141.86200679,131.33115369,115.018109
"Total GHGs in CO2 Eq.",2B8b,"Chemical industry - ethylene",Ethylene,kilotonne,19.19126624972,17.2928,44.05044,40.420632,35.4928,7.15960000000003,9.77664800000003,12.1933,9.092468,9.2022,11.060392,8.983979385584,8.68221535999997
"Total GHGs in CO2 Eq.",2B8c,"Chemical Industry - ethylene dichloride","Ethylene dichloride",kilotonne,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65
"Total GHGs in CO2 Eq.",2B8e,"Chemical industry - acrylonitrile",Acrylonitrile,kilotonne,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
"Total GHGs in CO2 Eq.",2B8g,"Chemicals (combustion)",OPG,kilotonne,3497.1301247922,3350.229687933,3426.40748412468,3135.54819237869,2545.81423706311,2809.17641055348,2921.38950851044,3015.39628306789,2939.21723413075,2529.60393646657,2589.06831065841,1525.57050352368,1504.10160258416
"Total GHGs in CO2 Eq.",2B9a1,"Halocarbons production - by-product","Non-fuel combustion","kt CO2 equivalent",74.3653,70.04594,47.424986,30.6688,2.1328,2.0212,1.984,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2B9b3,"Halocarbons production - fugitive","Non-fuel combustion","kt CO2 equivalent",48.0742440264824,108.411419061568,105.745564494481,175.057783238763,92.4162916590419,159.062655836236,168.837455915557,290.578147812564,45.8526985539094,119.07483732992,75.0882369729716,120.852073707978,84.9518988711963
"Total GHGs in CO2 Eq.",2C1a,"Electric arc furnaces","Petroleum coke",kilotonne,24.9048015153621,24.1042340457493,20.4039455291483,13.1485245073918,12.2117788454977,9.8375629300083,13.8037917281397,14.6413798362367,12.5885459836157,11.9192905020538,14.3126807001518,12.16970433,11.37326585
"Total GHGs in CO2 Eq.",2C1a,"Electric arc furnaces","Steel production (electric arc)",kilotonne,65.5892202768319,67.5181946286513,54.9463794634157,50.0497185006237,50.1917357606238,41.5773761806238,32.7419202506237,29.4366265106237,38.8146842606237,32.2403994306237,29.6394219606237,29.379516473538,25.922871333538
"Total GHGs in CO2 Eq.",2C1a,"Basic oxygen furnaces",Dolomite,kilotonne,114.305033333333,102.007583333333,81.7945333333334,102.101816666667,118.215716666667,173.2951,89.9928333333334,85.7994500000001,68.3191666666667,66.6700833333334,62.8459085301337,72.7462324668769,56.8284089324846
"Total GHGs in CO2 Eq.",2C1a,"Ladle arc furnaces","Steel production (oxygen converters)",kilotonne,3.75908866666667,3.565716,3.86288466666667,5.08975133333334,5.17368133333334,4.64607733333334,3.158386,3.078614,2.90094933333334,2.91948066666667,2.94396666666667,3.02974466666667,2.47657666666667
"Total GHGs in CO2 Eq.",2C1b,"Blast furnaces","Blast furnace gas",kilotonne,2953.42021811957,2698.34500223533,2848.3247094604,3685.49322134067,3979.2317086819,3752.13342344691,2868.74830383603,2772.86673375057,2731.630428535,2720.80513999523,2640.22974223396,2480.49448181797,2304.30655633207
"Total GHGs in CO2 Eq.",2C1b,"Blast furnaces","Coke oven gas",kilotonne,56.2396119622499,64.579892829146,105.105082798719,123.279558487834,120.596463466249,97.8985467535617,51.7933573591731,53.6330514437787,43.5350250281107,47.5009300369916,43.2968266396306,37.0660741034782,35.0951571223066
"Total GHGs in CO2 Eq.",2C1b,"Blast furnaces",LPG,kilotonne,0.263894093171743,-,0.558318685060943,-,-,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2C1b,"Blast furnaces","Natural gas",kilotonne,118.220637613516,83.3905581889005,48.8909132127734,66.9666702306655,62.222979554887,59.3781985825331,53.3206230553761,53.8537220336511,58.6049158596899,57.3438154242557,56.1398866347641,80.8903422961755,71.4736399642402
"Total GHGs in CO2 Eq.",2C1b,"Iron and steel - combustion plant","Blast furnace gas",kilotonne,6478.68093379541,6174.77164675306,7226.89653436502,8740.53369405862,8753.86446117814,7651.39195573812,5629.4350065139,5180.46421374043,4736.61529992032,5216.93261534599,5460.59643779665,5064.43754747019,4944.85030324836
"Total GHGs in CO2 Eq.",2C1b,"Iron and steel - combustion plant","Coke oven gas",kilotonne,621.317130298626,513.726303551318,471.670935909139,485.387490363421,440.389828373443,390.129737103672,249.058929099203,252.323282799181,250.921429709214,264.653067307019,286.695619940415,240.360874510822,246.663554715214
"Total GHGs in CO2 Eq.",2C1b,"Iron and steel - flaring","Blast furnace gas",kilotonne,1340.33679467759,987.345191593744,802.959013984927,2066.99878813094,1816.20200024385,1849.14793762535,909.847567669506,1075.11281475272,918.277731010238,812.357060888302,785.936631979423,1394.47192994404,654.391475589651
"Total GHGs in CO2 Eq.",2C1d,"Sinter production",Coke,kilotonne,1275.47432386308,1166.32578265294,1424.42790231186,1909.22874525818,1961.98730760455,1599.24719976296,924.144488407804,890.455222160917,854.165652981348,866.936367297754,926.435829560762,997.626024987204,964.163901705947
"Total GHGs in CO2 Eq.",2C1d,"Sinter production",Limestone,kilotonne,417.290119427471,410.553843333334,399.566954093274,502.637863164756,549.982088894561,456.170382355875,307.732793105724,307.530818011651,285.898819952988,299.787614754364,278.645399782513,310.598267959952,257.294718989974
"Total GHGs in CO2 Eq.",2C1d,"Sinter production",Dolomite,kilotonne,73.5491166666667,59.9795166666667,180.268366666667,255.655033333334,255.513683333334,198.926566666667,142.90485,126.50825,132.916116666667,165.285266666667,106.766366666667,53.57165,-
"Total GHGs in CO2 Eq.",2C3a,"Primary aluminium production - general","Primary aluminium production",kilotonne,286.51784392,329.5040287,91.6350450400001,68.1381593200001,64.4464220400001,73.2714567200001,73.2837921200001,71.6192092000001,68.3478549600001,60.6601595600001,55.06471432,57.9375689200001,48.31091342
"Total GHGs in CO2 Eq.",2C3b,"Primary aluminium production - PFC emissions","Primary aluminium production","kt CO2 equivalent",118.67667,170.255308506604,14.7612103906063,6.25175670580763,38.3034450359032,10.1334042645381,12.8350744355918,13.5485158120976,9.41428480658291,5.61767666357691,3.84960143195266,4.32210386133294,2.78498456675957
"Total GHGs in CO2 Eq.",2C4,"Magnesium cover gas","Non-fuel combustion","kt CO2 equivalent",185.9206695,131.29876325,131.994207,109.022145,107.5128,83.942915,77.080195,103.1676,159.967915,81.309035,29.627375,40.681245,5.01625
"Total GHGs in CO2 Eq.",2D1,"Agricultural engines",Lubricants,kilotonne,2.53686812602379,2.53686812602378,1.90265109451784,1.90265109451784,1.90265109451784,1.90265109451784,1.90265109451784,1.90265109451784,1.90265109451784,1.90265109451784,1.90265109451784,1.90265109451784,1.90265109451784
"Total GHGs in CO2 Eq.",2D1,"Industrial engines",Lubricants,kilotonne,213.880034283841,157.452551700631,125.245179381794,140.19367481439,188.311720994746,170.357036832812,169.056891918225,172.418242185207,144.265348156658,137.105037870955,95.7857982683431,96.6293069202462,86.5706248005618
"Total GHGs in CO2 Eq.",2D1,"Marine engines",Lubricants,kilotonne,12.050123598613,12.050123598613,10.7816895356011,10.7816895356011,13.3185576616249,11.415906567107,13.3185576616249,13.3185576616249,13.3185576616249,13.3185576616249,13.3185576616249,13.3185576616249,13.3185576616249
"Total GHGs in CO2 Eq.",2D1,"Road vehicle engines",Lubricants,kilotonne,207.78320976573,208.369719053895,208.633241423113,209.689327294011,215.511279834751,219.6514931766,224.87468007106,228.1070737791,229.061662412527,231.847533173798,181.62900393385,201.405685151826,215.699249863773
"Total GHGs in CO2 Eq.",2D2,"Non-aerosol products - household products","Petroleum waxes",kilotonne,22.069730624997,16.9042717838036,19.0152985714126,25.4320526536002,25.4308075459682,27.0469389708444,23.7346850415504,24.2944882666512,22.7823612816836,27.7986890111878,24.5355402604313,23.2540552742096,16.1460639342468
"Total GHGs in CO2 Eq.",2D3,"Road transport - urea","Urea consumption",kilotonne,27.5745592352106,34.6431340721505,41.6627053781797,47.032519757838,50.794035304405,54.575702874231,57.2623593728107,58.3193997122263,58.4417558794658,56.7722235429117,52.4971981878637,57.7129681872898,55.4047787838538
"Total GHGs in CO2 Eq.",2D3,"Non Energy Use: petroleum coke","Petroleum coke",kilotonne,691.677573488133,394.506757952223,368.24016039055,290.499059389693,452.335989425155,-,55.6816413128635,61.4994108738321,4.03948454350782,-,5.61489853646033,-,64.3852981210161
"Total GHGs in CO2 Eq.",2E1,"Electronics - NF3","Non-fuel combustion","kt CO2 equivalent",0.0812149374145491,0.0729160376097755,0.0646171378050017,0.0563182380002279,0.0480193381954541,0.0397204383906805,0.0314215385859068,0.0265092764889187,0.0425164753911731,0.0467511840954731,0.0584389801193415,0.0634359363904156,0.0634359363904156
"Total GHGs in CO2 Eq.",2E1,"Electronics - HFC","Non-fuel combustion","kt CO2 equivalent",9.7026630325166,9.23962206946399,8.78105192341296,8.32695259436349,7.87732408231558,7.43216638726924,6.82269111117829,7.36299440622152,6.75106700283667,5.47209539622782,6.54795075413932,6.7504976594136,6.2052576297352
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon bank: HFC-125","kt CO2 equivalent",872.594598033882,933.792318921836,955.689416309415,908.845922352888,766.588538366895,692.576351614734,611.351216347663,525.740997846193,475.806087525025,423.391625385059,370.172219507764,319.819309736654,271.332248366163
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon in products at disposal: HFC-125","kt CO2 equivalent",27.9041559177577,48.6115566140613,72.2821376884912,92.1508188528759,106.333031368932,122.006517367173,129.178074161284,123.1542055077,106.156629698142,87.516623058798,69.5191790894299,68.8832605929639,65.1882830418097
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",10.6019561181002,9.91251549804798,9.49808325977228,9.00709445327768,8.32383609578999,7.59950668260784,6.67717597182456,5.08230286703053,3.5726739893413,2.89791712831616,2.07847209715837,1.25658093416843,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon bank: HFC-134a","kt CO2 equivalent",146.852712534527,159.956983623301,166.467152039987,160.480656128301,137.985469356505,129.704161807375,122.200479404488,115.817810370146,116.066329710663,115.637008364727,114.629364593561,113.21373036664,109.371184794095
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon in products at disposal: HFC-134a","kt CO2 equivalent",8.82567508542924,12.7893228477966,17.3105873938161,20.7699285415157,23.0801781254683,25.8654027742684,26.4915676544616,23.4190382485333,18.1406425149264,13.6831917316332,10.3194649012954,10.1574727785228,11.5004667457465
